CreationTime,Operation,UserId,ObjectId,ResultStatus,ClientIP,AppId,RequestId,CorrelationId
2024-04-05T12:53:18Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,76.129.106.3,Azure Active Directory,e0e4a562-50b2-44e8-b284-ff0978bf760c,63c37500-2f3f-4660-931b-cdfe094589a0
2024-04-05T16:17:36Z,UserLoggedIn,george.wickham@winchester77.onmicrosoft.com,Login,Succeeded,57.6.227.253,Azure Active Directory,66774683-c29c-483a-ad76-b8a489f2b597,9df90c46-d3bb-4694-8602-879448729769
2024-04-05T16:29:29Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,108.226.189.3,Azure Active Directory,804657d9-9ab2-4145-8dfe-2d60a3250df0,873052d1-c236-432e-82b1-9418b1e20e29
2024-04-05T17:05:46Z,UserLoggedIn,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Succeeded,45.58.4.234,Azure Active Directory,d81459fe-f8af-47c2-a464-3a598a391d41,83e58740-6ce2-4153-9c06-3a841a5588be
2024-04-08T07:21:30Z,UserLoggedIn,lydia.bennet@winchester77.onmicrosoft.com,Login,Succeeded,73.12.100.122,Azure Active Directory,6d3056f9-e01a-48aa-8ac6-1860557da465,4155ed52-2776-4b64-a033-3111a657289d
2024-04-08T07:28:08Z,UserLoggedIn,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Succeeded,35.101.210.71,Azure Active Directory,5a79ffca-d741-4279-8d64-2e99194bed10,afb04f44-92db-4d3a-a446-9373e398e5a9
2024-04-08T08:30:14Z,UserLoggedIn,charles.bingley@winchester77.onmicrosoft.com,Login,Succeeded,98.60.63.11,Azure Active Directory,112a420a-c8df-4fc8-8094-3f36aa469728,c14eebb3-34f1-4c4c-8960-6afea0c0ce3f
2024-04-08T09:32:16Z,UserLoggedIn,george.wickham@winchester77.onmicrosoft.com,Login,Succeeded,40.252.35.168,Azure Active Directory,1a18fab5-2a65-4af8-a1bb-1f8fbd9ebb66,dd458191-3b9f-4724-aabf-f157f2a9343e
2024-04-08T11:42:50Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,217.3.136.88,Azure Active Directory,31abda2b-7d9d-4d13-9267-5319d81bfde0,7d666899-1b06-4e7d-ae87-0c9cd803bb41
2024-04-08T13:31:54Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,160.150.60.70,Azure Active Directory,50c413b6-e11c-470e-9137-93fc07827c94,67f04687-a39a-47f8-be09-0b91f05fd6a6
2024-04-08T16:18:05Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,247.95.62.112,Azure Active Directory,e49cee1f-6c06-4891-ae6a-0e70e3380d52,4adf2bf6-c411-4918-9a68-7f6e0b8bb63a
2024-04-08T17:12:56Z,UserLoggedIn,catherine.debourgh@winchester77.onmicrosoft.com,Login,Succeeded,204.201.217.175,Azure Active Directory,89e3682d-fdd0-4274-865c-6836adca11fa,99a50b97-cc2a-42c4-a3e0-521b86b1d081
2024-04-09T07:06:42Z,UserLoggedIn,lydia.bennet@winchester77.onmicrosoft.com,Login,Succeeded,150.100.169.244,Azure Active Directory,5d45dfbf-bd94-4bee-9434-1d18c54380ad,aef34f49-c8bb-49e0-92d9-2ff4a2e5a529
2024-04-09T12:41:59Z,UserLoggedIn,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Succeeded,101.85.187.22,Azure Active Directory,0bb27477-ea57-4ab2-865b-3621d21e4a3e,42b35e6b-5563-46ab-b3f6-92ec82738775
2024-04-09T12:44:53Z,UserLoggedIn,george.wickham@winchester77.onmicrosoft.com,Login,Succeeded,178.147.172.85,Azure Active Directory,8e45de31-149b-44f4-b34f-083d13426e29,3f8716f8-9fee-4c07-8550-ed6057c802b9
2024-04-09T14:27:57Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,242.229.144.251,Azure Active Directory,0abcd972-41f5-4eca-855f-7160c6512411,b6998042-b24d-4eb0-b3d1-1f29dcf82022
2024-04-09T17:17:36Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,146.119.211.160,Azure Active Directory,d3f3512f-4ce9-4f21-937c-525573c6e263,71e9db37-f7cf-4108-89d5-839767b3f68a
2024-04-09T17:52:56Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,63.31.188.156,Azure Active Directory,6cd85ecb-81f5-4bf4-8653-45a0ed424f58,ec91cfad-5ee4-40c5-822f-ce5b73dbeecc
2024-04-09T18:16:33Z,UserLoggedIn,catherine.debourgh@winchester77.onmicrosoft.com,Login,Succeeded,173.198.76.253,Azure Active Directory,da1ee0ac-9e6d-40bf-b952-3c56f84135fe,cc04c4c0-6dca-4d08-9c80-c50b1b9c3d92
2024-04-09T18:24:02Z,UserLoggedIn,charles.bingley@winchester77.onmicrosoft.com,Login,Succeeded,3.102.77.188,Azure Active Directory,8890b2f4-6573-4138-947e-b31827d1ad38,8a4bdc3a-be86-4d1e-83b5-42f8b98e13c6
2024-04-10T08:36:23Z,UserLoggedIn,catherine.debourgh@winchester77.onmicrosoft.com,Login,Succeeded,222.109.29.111,Azure Active Directory,f02b41b7-4798-4109-8950-c665a89744cd,8813bfd1-7f9b-466d-bbaa-c221784f0326
2024-04-10T09:16:54Z,UserLoggedIn,lydia.bennet@winchester77.onmicrosoft.com,Login,Succeeded,181.11.37.187,Azure Active Directory,233cc861-417d-4f1a-a03f-cf561b47b920,46c42c08-abf5-4583-a49f-909c87f537f5
2024-04-10T09:40:49Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,73.254.132.91,Azure Active Directory,9b9a116b-ad0e-40b1-9b74-f733d886bbb8,9e6762b0-16dc-43c4-856c-75cf7d77a654
2024-04-10T12:42:20Z,UserLoggedIn,george.wickham@winchester77.onmicrosoft.com,Login,Succeeded,125.3.145.16,Azure Active Directory,d9b4d765-e20a-4f4e-80ce-775fe0857aba,60445c8f-d089-4ba0-b97a-cc9eb259ce5b
2024-04-10T13:20:29Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,7.102.166.106,Azure Active Directory,25482a61-d5df-4ae7-9f17-3eec2fd90a7e,88e33aa1-ddf7-49d6-bfa0-e2afbb2f4035
2024-04-10T16:56:59Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,149.138.186.104,Azure Active Directory,1c23e72d-8849-4e28-86db-7b124ecf7e62,bc4abbc9-ac70-48d3-b0e8-0933d496c017
2024-04-10T17:13:36Z,UserLoggedIn,charles.bingley@winchester77.onmicrosoft.com,Login,Succeeded,121.54.123.29,Azure Active Directory,3a5543a8-74f1-4dde-8d35-c2c7d9fb9db8,d301a348-cc66-4db1-a7e4-a0532bdb27a0
2024-04-10T18:26:28Z,UserLoggedIn,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Succeeded,88.25.86.164,Azure Active Directory,284bd886-7aa8-48cc-9cd6-6194fda8ab78,7e2d7b7e-6e67-4de2-aa09-120f42c270c3
2024-04-11T09:07:22Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,68.213.107.205,Azure Active Directory,2bafd2b7-63e1-484b-9332-39d195210bae,8752c32c-b29a-4690-9aa6-631b5ce78731
2024-04-11T09:53:51Z,UserLoggedIn,lydia.bennet@winchester77.onmicrosoft.com,Login,Succeeded,212.140.216.24,Azure Active Directory,4a581140-c327-44cf-9977-82ea9a772876,0fedca22-5fb6-4561-845c-c93ee32c326c
2024-04-11T11:21:00Z,UserLoggedIn,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Succeeded,182.42.205.215,Azure Active Directory,fc11f6be-54b0-401f-90b8-7f423b9edbf4,45b68419-3fdc-4ec4-9d30-aed98289d1c3
2024-04-11T13:19:45Z,UserLoggedIn,charles.bingley@winchester77.onmicrosoft.com,Login,Succeeded,98.89.154.13,Azure Active Directory,a7f89842-bbbc-4cd8-ae74-53739ca12aa0,f2c4a7db-deac-4f8c-9d3e-48c5debdf57c
2024-04-11T13:27:33Z,UserLoggedIn,george.wickham@winchester77.onmicrosoft.com,Login,Succeeded,109.102.183.178,Azure Active Directory,ef08361e-9429-4c1e-8e6d-97e5601ac53c,3501574e-d97a-4568-891c-9dc5cf92cd6a
2024-04-11T15:24:44Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,78.119.255.98,Azure Active Directory,caad0594-8705-46cf-a5fe-46b468bf38b1,9556f143-fa5b-4b79-907c-d438a198ac5c
2024-04-11T16:02:30Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,120.18.150.172,Azure Active Directory,91bb6871-7cbb-400a-814e-d69ce0c48cbc,a8f474ed-6cbb-4f80-8f9d-4b8c67b7f770
2024-04-11T17:44:34Z,UserLoggedIn,catherine.debourgh@winchester77.onmicrosoft.com,Login,Succeeded,149.105.79.97,Azure Active Directory,9e1cff07-44bd-48d9-963c-99c9557c264c,00a9e780-5c22-4d1c-ab84-0f1b0f4a3e38
2024-04-12T08:46:02Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,212.50.51.164,Azure Active Directory,7491fd37-e8be-4d08-a87a-6315d29c7685,841dbc5e-be32-4620-88ed-b8b7ead6f2de
2024-04-12T11:23:33Z,UserLoggedIn,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Succeeded,198.107.150.255,Azure Active Directory,a335fc76-e963-425c-b1ea-7275ed1bcddf,5c8adcfe-b5d8-4cfb-ae3b-a0c74266980c
2024-04-12T13:30:52Z,UserLoggedIn,george.wickham@winchester77.onmicrosoft.com,Login,Succeeded,5.116.25.53,Azure Active Directory,34ada8aa-fe14-4920-9db0-4d32b5459872,abc0a939-8ea1-4b51-90c6-08561cacd995
2024-04-12T13:41:38Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,220.73.75.246,Azure Active Directory,819763ab-88d3-43c3-9cee-2e57193ef559,b7655bcb-66f0-474c-955d-267376040bd5
2024-04-12T14:27:08Z,UserLoggedIn,catherine.debourgh@winchester77.onmicrosoft.com,Login,Succeeded,171.87.116.233,Azure Active Directory,8dc93eb4-51b5-419b-b05d-e4f1cfa10aff,e6dde95a-ce4f-4e8f-9b81-d9f50d7625b1
2024-04-12T14:37:21Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,162.94.48.8,Azure Active Directory,328dfdc0-633d-4466-8998-5db954613627,8c782e69-6201-432b-b1f2-b1a7bd0e05dc
2024-04-12T16:44:53Z,UserLoggedIn,lydia.bennet@winchester77.onmicrosoft.com,Login,Succeeded,186.65.45.218,Azure Active Directory,d8457eef-8f18-44f9-aacd-c90f43d25932,de77cad7-feb9-4d64-9ca8-c68d9e68f3c5
2024-04-12T17:42:23Z,UserLoggedIn,charles.bingley@winchester77.onmicrosoft.com,Login,Succeeded,220.74.114.134,Azure Active Directory,3ecca6a3-16cc-47ec-b2ea-f30444d9b63f,d2a67dd3-fe90-42a6-8676-ad6403ecba3e
2024-04-15T09:31:09Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,239.113.171.168,Azure Active Directory,9f912ca3-0c35-44b4-b508-2ae9dd090b53,22809dac-2954-4fa7-ac24-21cac30efc91
2024-04-15T12:18:24Z,UserLoggedIn,lydia.bennet@winchester77.onmicrosoft.com,Login,Succeeded,92.47.16.45,Azure Active Directory,3b703534-5b0b-4290-9adb-f6a02864afec,8b3b0d4c-1ea0-4eb5-9f1a-b8cff92b3c46
2024-04-15T16:04:02Z,UserLoggedIn,george.wickham@winchester77.onmicrosoft.com,Login,Succeeded,232.111.245.254,Azure Active Directory,3bb5c857-fc8c-4c3c-ae9c-00b8481eb182,4354e6e9-4a21-4092-89f0-0744a07638f1
2024-04-15T16:18:41Z,UserLoggedIn,charles.bingley@winchester77.onmicrosoft.com,Login,Succeeded,129.152.2.172,Azure Active Directory,1ec609b2-f5fe-442e-a324-7e125a78d3cc,36586d11-4232-47ef-9ee5-59a98840e64d
2024-04-15T16:18:42Z,UserLoggedIn,catherine.debourgh@winchester77.onmicrosoft.com,Login,Succeeded,136.55.110.177,Azure Active Directory,44edae15-2b27-438c-8e8d-5b40e8d5bf4d,59a4589b-cd66-4fb0-9d9d-44db86fbce14
2024-04-15T16:24:55Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,200.246.19.151,Azure Active Directory,bfce1e3c-a699-42d0-8c2e-42be2408e20b,c150c9cc-3248-4b4c-b8a9-0a58633add71
2024-04-15T16:30:16Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,200.206.78.232,Azure Active Directory,27f6ba2c-4c96-4be5-8444-8d6e070c691c,793ebc37-3803-41c1-a25e-80e3941a87e9
2024-04-15T18:27:01Z,UserLoggedIn,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Succeeded,157.163.159.36,Azure Active Directory,830dbbdc-6f45-49fa-b3da-d0fd69daeb98,25ec4784-f782-4fb4-93ae-05d6a86d86db
2024-04-16T07:23:25Z,UserLoggedIn,catherine.debourgh@winchester77.onmicrosoft.com,Login,Succeeded,106.142.180.162,Azure Active Directory,1632981a-59c3-4360-bcd5-7f8331e3fd9d,c96bcc12-8418-4337-966b-3f1c544ac65d
2024-04-16T08:27:52Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,138.248.122.99,Azure Active Directory,de1a7ba6-3e03-4f62-9071-00f25a9b86cf,918a493e-834b-42f5-b636-43c9448eda43
2024-04-16T09:26:52Z,UserLoggedIn,george.wickham@winchester77.onmicrosoft.com,Login,Succeeded,106.227.211.222,Azure Active Directory,59460c02-abb1-4a75-9153-f35f1ac36c28,6648489b-22ab-418c-beca-44ccf4f50944
2024-04-16T10:05:47Z,UserLoggedIn,charles.bingley@winchester77.onmicrosoft.com,Login,Succeeded,210.15.2.34,Azure Active Directory,f95c0685-8177-4565-8576-cf8992bdce6b,2c5e635c-d983-461f-8092-2a760f92e9e0
2024-04-16T13:13:19Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,205.96.26.61,Azure Active Directory,37325f6a-c058-4ec7-955d-d7208e9b6f25,3b7a12c6-c6f5-4c6d-b994-c98abc988051
2024-04-16T16:40:33Z,UserLoginFailed,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Failed,19.195.68.210,Azure Active Directory,51c23b3d-00f5-4539-8a8f-09a2e150174a,6a65595c-c18d-4f4c-acf3-325812a512e1
2024-04-16T16:46:57Z,UserLoggedIn,lydia.bennet@winchester77.onmicrosoft.com,Login,Succeeded,203.21.162.20,Azure Active Directory,eef4accd-b3c4-4b88-9136-7a5b72cc35a6,a5a4b20e-3151-4117-961e-21fed4bf02a6
2024-04-16T18:11:01Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,10.177.228.172,Azure Active Directory,3749c0f5-ca3f-4e29-9276-eba00bfa8dbb,b43c782f-4865-4fd6-94ff-0178f94f4b55
2024-04-17T07:11:54Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,144.224.46.112,Azure Active Directory,b247cfaa-26c5-44f2-94a2-3da6ed1f899a,2b78c79c-6e5a-4c7d-96e1-13b81e5f1444
2024-04-17T09:16:07Z,UserLoggedIn,george.wickham@winchester77.onmicrosoft.com,Login,Succeeded,217.166.168.137,Azure Active Directory,152ca37f-3047-401f-919b-cd24723051a9,c84bea7d-8e37-4abb-8431-07fbf3f8d85b
2024-04-17T10:05:23Z,UserLoggedIn,catherine.debourgh@winchester77.onmicrosoft.com,Login,Succeeded,105.232.76.99,Azure Active Directory,a4b5152f-df70-4480-bbd2-18617e0847f8,ce4a3157-2683-47e4-b0bc-4d58eed99765
2024-04-17T11:26:20Z,UserLoggedIn,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Succeeded,113.90.167.234,Azure Active Directory,2144fbc8-b9f1-4745-99e6-b270d6d499ba,8248fd85-7fe9-4065-8ef4-a20241545387
2024-04-17T12:11:30Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,35.221.154.130,Azure Active Directory,bb66f51f-4cd9-45c2-8ac2-6dfc49a3a814,486601fc-c7d1-4fea-86b7-a60be05eba31
2024-04-17T12:54:54Z,UserLoggedIn,lydia.bennet@winchester77.onmicrosoft.com,Login,Succeeded,30.188.112.200,Azure Active Directory,ecd433a8-d54d-457c-bb31-d8428e934331,cb28ca93-9312-4d65-9fed-1c342bdba373
2024-04-17T13:00:54Z,UserLoggedIn,charles.bingley@winchester77.onmicrosoft.com,Login,Succeeded,173.130.32.206,Azure Active Directory,e782175d-2e64-4d14-a62d-644773002f6f,96529618-8ffe-40a5-8cd0-272516d825c6
2024-04-17T18:07:06Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,168.136.198.68,Azure Active Directory,9e227a4b-12f2-4629-984a-d3c073d7e308,b842512b-c52f-430e-97ad-d0f29df6034d
2024-04-18T08:08:03Z,UserLoggedIn,charles.bingley@winchester77.onmicrosoft.com,Login,Succeeded,241.36.67.117,Azure Active Directory,f5dad885-8aa6-4c62-b1ad-19ff160986a9,b1db1efd-775a-4768-8423-7ce670519a5c
2024-04-18T11:45:50Z,UserLoggedIn,lydia.bennet@winchester77.onmicrosoft.com,Login,Succeeded,4.198.46.52,Azure Active Directory,f7ac8d97-03bd-4077-bf9c-e177aed47989,e86e83f1-46ef-450c-a78e-c569b7268ae6
2024-04-18T13:29:57Z,UserLoggedIn,fiztwilliam.darcy@winchester77.onmicrosoft.com,Login,Succeeded,94.149.62.47,Azure Active Directory,24539fff-1b4f-4a94-bd09-6d11219268a1,94868395-efb0-45a2-87ab-9450af189629
2024-04-18T13:42:10Z,UserLoggedIn,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Succeeded,57.90.126.183,Azure Active Directory,9f972e62-e615-44a6-997d-29bdb261c83a,0e03cbfa-f8ef-477e-b868-12e03280b5f6
2024-04-18T14:37:02Z,UserLoggedIn,catherine.debourgh@winchester77.onmicrosoft.com,Login,Succeeded,209.47.171.114,Azure Active Directory,d37465b3-da47-427f-af15-02498e56a6d3,b0c1a35e-d0a1-4555-ab33-05cdaaeac6d9
2024-04-18T15:31:03Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,240.234.211.207,Azure Active Directory,77de7de1-e19d-4109-973c-b6af7a3f57a9,b443202e-d964-49a9-b81c-bc1dd8e63749
2024-04-18T16:44:34Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,102.222.247.191,Azure Active Directory,11acc04c-7f70-4ade-97f5-d73334e80e87,778615d9-b870-4d9c-bec8-e51f7922cc81
2024-04-18T16:51:13Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,109.55.31.241,Azure Active Directory,35c2884b-01df-425a-a84f-12e7cf0bea82,27fb2d61-5471-4cf8-a88d-23daeba35baf
2024-04-18T17:19:51Z,UserLoggedIn,george.wickham@winchester77.onmicrosoft.com,Login,Succeeded,254.62.146.45,Azure Active Directory,eb521c64-affa-4838-ada7-24b29669ffa3,488d6c3a-3f9d-415a-b5f0-e8f8ebea096f
2024-04-19T09:20:24Z,UserLoggedIn,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Succeeded,9.204.173.86,Azure Active Directory,c11603bf-86e9-4323-92ab-61a721206da8,77b68664-ddf0-4ee4-86f7-250787c486f3
2024-04-19T09:43:14Z,UserLoggedIn,lydia.bennet@winchester77.onmicrosoft.com,Login,Succeeded,241.28.230.224,Azure Active Directory,5e0e8c32-cfc1-4ae6-a215-c90427b2c49a,321d6736-9e24-4f22-b8c6-b94c1a91be5b
2024-04-19T09:55:55Z,UserLoginFailed,fiztwilliam.darcy@winchester77.onmicrosoft.com,Login,Failed,148.68.202.97,Azure Active Directory,ef92be3f-8d88-445c-9a8f-e978afc3f2ce,24077b3b-fa58-472a-9c0f-87bf03c7df9e
2024-04-19T10:44:51Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,66.34.16.179,Azure Active Directory,c6cb22e8-827c-4dc2-a531-85a067e2f1c5,6ebe1b31-d9de-4cc3-90a6-eb7b1811cbb8
2024-04-19T10:45:56Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,66.41.211.101,Azure Active Directory,11984007-9836-4094-aec6-f58e626137f9,8448608d-f2ac-4ae4-bb3c-683d9941b0e2
2024-04-19T10:50:23Z,UserLoggedIn,charles.bingley@winchester77.onmicrosoft.com,Login,Succeeded,58.195.14.196,Azure Active Directory,39c4d2b8-903f-4570-86cc-72ba116a5964,cef68f89-4922-4f91-bbe5-a24727512141
2024-04-19T11:32:07Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,247.58.231.180,Azure Active Directory,ee79dab6-fa07-4c48-a48f-6ecd18f46e7e,b7ae07e4-d1ca-435f-9c26-28281dc1d518
2024-04-19T12:22:31Z,UserLoggedIn,george.wickham@winchester77.onmicrosoft.com,Login,Succeeded,87.79.32.165,Azure Active Directory,4e287ba1-b909-4ba8-837f-6401ae59b8c3,ee587262-9c9e-4c02-b47b-bf58c4a268ee
2024-04-19T12:26:16Z,UserLoggedIn,catherine.debourgh@winchester77.onmicrosoft.com,Login,Succeeded,234.102.215.132,Azure Active Directory,07b2f684-1129-44a8-951f-f1e84a230057,01f54ce2-8de2-4d65-a845-f020ed378329
2024-04-22T07:45:51Z,UserLoggedIn,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Succeeded,83.56.32.230,Azure Active Directory,a92effbc-3a8b-4e56-88cd-9852c6f87822,a7b5ba47-9277-40d6-98b8-fbbfaf6d33ce
2024-04-22T08:41:40Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,146.120.6.199,Azure Active Directory,aa55ef3f-86a8-4dbc-921c-d328b8f1d9ae,89079e75-deca-4934-bc9f-e37627496b77
2024-04-22T10:00:45Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,93.172.183.48,Azure Active Directory,b1631b0c-a772-44e7-88ed-394000a26837,e976a18d-8fab-4a2d-89b3-d1e6d3ae0537
2024-04-22T10:41:08Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,234.76.38.98,Azure Active Directory,312e6eaf-ff99-4fdc-9722-59a9d9ffd070,b1ebd616-d980-4aa1-adb0-f4da11eac66f
2024-04-22T11:39:57Z,UserLoggedIn,catherine.debourgh@winchester77.onmicrosoft.com,Login,Succeeded,165.227.80.6,Azure Active Directory,77eafdde-0b62-4101-a39c-632a61907c5a,54997e93-ec13-40f4-972e-58fa5b783d70
2024-04-22T12:09:56Z,UserLoggedIn,charles.bingley@winchester77.onmicrosoft.com,Login,Succeeded,46.150.161.212,Azure Active Directory,1a95c85e-ace5-47c6-9b50-585dd8900f67,d071f51a-9ef5-490f-9f0b-4a805d1b16ea
2024-04-22T13:26:10Z,UserLoggedIn,lydia.bennet@winchester77.onmicrosoft.com,Login,Succeeded,98.232.63.208,Azure Active Directory,01bcaa05-fd36-4824-9c50-c9589922acc0,232d9388-075a-4f73-a3e1-02ab42b41edf
2024-04-22T14:15:42Z,UserLoggedIn,george.wickham@winchester77.onmicrosoft.com,Login,Succeeded,105.43.248.100,Azure Active Directory,2146c4e9-923e-436b-8b22-7d40c938ad39,31f1b84f-7f40-4364-9e1e-6bc37b890678
2024-04-22T18:08:22Z,UserLoggedIn,fiztwilliam.darcy@winchester77.onmicrosoft.com,Login,Succeeded,60.119.52.28,Azure Active Directory,2270211f-3fc2-4b1e-8fd0-fb77a8d449b7,424d1ffc-4bbd-4ff2-be16-b5dd58403a50
2024-04-23T07:50:57Z,UserLoginFailed,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Failed,74.87.86.209,Azure Active Directory,b6a8fbf6-7744-4ad4-8a8a-44fc6511ee9c,5a68b24e-9aeb-4aae-9871-132da0facabf
2024-04-23T08:43:11Z,UserLoggedIn,catherine.debourgh@winchester77.onmicrosoft.com,Login,Succeeded,7.175.232.225,Azure Active Directory,dabb879a-b4d8-474b-8ac9-4c68ff38a3e6,74db3dfa-0983-42c5-b82f-2dbe16514295
2024-04-23T10:19:43Z,UserLoginFailed,lydia.bennet@winchester77.onmicrosoft.com,Login,Failed,50.225.200.249,Azure Active Directory,2fa247b8-ec7d-497c-97ba-72a81da18229,77fc161c-3c33-4aef-be2f-6beed8d51fc8
2024-04-23T11:11:13Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,221.84.140.246,Azure Active Directory,31a4681a-f559-4c10-bf15-bb462005a842,c64b55aa-929d-4013-bfbd-b608523c1423
2024-04-23T12:43:23Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,251.127.19.59,Azure Active Directory,d4fd3a6e-7d4b-4bde-bf9a-62f21baa616f,3edb1e65-dc9b-48db-9637-5872e9703270
2024-04-23T17:16:31Z,UserLoggedIn,fiztwilliam.darcy@winchester77.onmicrosoft.com,Login,Succeeded,31.90.124.194,Azure Active Directory,55585086-c7d4-429c-8e82-a14d3de1ec01,9435e130-954d-4b44-aee5-295c1013aaf9
2024-04-23T17:51:23Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,235.87.103.29,Azure Active Directory,ef750379-2ee0-41bf-a3ed-d3b9713d8779,77200d17-a2e3-4f97-8004-4a97ed2cd9d5
2024-04-23T18:06:30Z,UserLoggedIn,george.wickham@winchester77.onmicrosoft.com,Login,Succeeded,205.130.115.119,Azure Active Directory,811f314b-fc09-42e3-9052-6209f8e96035,838c6f1b-d783-4907-af66-accef9d76e0c
2024-04-23T18:19:14Z,UserLoggedIn,charles.bingley@winchester77.onmicrosoft.com,Login,Succeeded,186.177.231.33,Azure Active Directory,c9ad7db6-116b-470f-8ce3-a31684dc0814,70ab312f-e326-4442-8612-71f4098cdae9
2024-04-24T10:20:50Z,UserLoginFailed,elizabeth.bennet@winchester77.onmicrosoft.com,Login,Failed,66.8.145.236,Azure Active Directory,cbc0c484-0cfb-4db7-979b-22c710882889,4d72a9ea-7e8f-4c3f-9398-11975963464f
2024-04-24T11:03:47Z,UserLoggedIn,mister.bennet@winchester77.onmicrosoft.com,Login,Succeeded,72.155.229.72,Azure Active Directory,03ccde57-96de-417f-bb22-2524a5b447e6,5250e63f-7133-4255-93fa-678fef669815
2024-04-24T12:18:58Z,UserLoggedIn,catherine.debourgh@winchester77.onmicrosoft.com,Login,Succeeded,31.183.202.238,Azure Active Directory,8bad950b-fb2e-455c-86f0-509187f1b4b1,c59adc62-fe47-4799-85ec-9c377dab5824
2024-04-24T13:44:36Z,UserLoggedIn,lydia.bennet@winchester77.onmicrosoft.com,Login,Succeeded,4.129.118.9,Azure Active Directory,787a54e0-98c8-4f90-bf94-cc192dc3aeae,239e09bf-3c5f-416b-b74c-5d13e16abe46
2024-04-24T15:28:25Z,UserLoggedIn,fiztwilliam.darcy@winchester77.onmicrosoft.com,Login,Succeeded,70.160.52.60,Azure Active Directory,26167c9b-33a3-454c-b154-29fc5dc414fa,a7ad2de7-8a24-4f07-960c-98b80d78875b
2024-04-24T15:33:01Z,UserLoggedIn,jane.bennet@winchester77.onmicrosoft.com,Login,Succeeded,88.109.131.249,Azure Active Directory,0270635e-f7a7-40c0-b951-4edfc3bda7ca,23680371-1325-4826-973c-c36846983e07
